TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T784,C0000066,28/07/89,F,MUMBAI,256606.78,18/01/22,164617,494.48
T7002,C0000554,17/12/82,M,HYDERABAD,21164.35,18/01/22,175714,1630.16
T5881,C0000472,25/09/66,F,PUNE,7801.01,18/01/22,181244,143.94
T3596,C0000288,27/05/68,F,AHMEDABAD,56954.95,18/01/22,184318,288.45
T4643,C0000370,25/05/94,M,CHENNAI,9432.67,18/01/22,194610,1111.18
T9244,C0000733,22/08/90,M,CHENNAI,44417.55,18/01/22,202150,13512.98
T3014,C0000245,25/02/94,F,AHMEDABAD,18530.96,18/01/22,202355,6503.54
T6496,C0000517,13/04/98,M,MUMBAI,48299.92,19/01/22,003441,4061.17
T5540,C0000443,27/09/77,F,PUNE,35821.73,19/01/22,011255,21743.18
T8872,C0000705,16/11/91,F,DELHI,16040.9,19/01/22,030646,97.96
T9813,C0000776,20/07/91,M,DELHI,362715.11,19/01/22,032210,1994.34
T7882,C0000627,28/05/98,M,PUNE,269803.42,19/01/22,101438,445.63
T484,C0000041,15/10/74,M,JAIPUR,8887.81,19/01/22,111911,349.01
T7308,C0000580,08/08/63,M,AHMEDABAD,32828.23,19/01/22,115406,91.58
T1760,C0000145,07/01/61,F,CHENNAI,44220.97,19/01/22,123757,933.6
T4789,C0000381,12/04/88,F,LUCKNOW,48756.82,19/01/22,142326,201.93
T10019,C0000791,17/04/92,M,LUCKNOW,74817.56,19/01/22,154445,2349.64
T3744,C0000299,02/09/78,M,JAIPUR,9804.72,19/01/22,173003,97.14
T2886,C0000235,04/02/77,F,PUNE,16303.58,19/01/22,190611,530.94
T9471,C0000749,11/09/66,M,HYDERABAD,16139.56,19/01/22,192517,2396.69
T5262,C0000421,27/03/95,M,HYDERABAD,13377.99,19/01/22,195150,242.16
T5561,C0000445,22/10/61,M,CHENNAI,69748.28,19/01/22,195203,3849.63
T2918,C0000238,03/05/89,F,MUMBAI,12054.33,19/01/22,195837,94.92
T10277,C0000815,03/06/89,M,AHMEDABAD,27469.78,19/01/22,203951,1798.55
T9641,C0000763,17/10/88,M,HYDERABAD,15378.33,19/01/22,212109,1120.47
T7459,C0000592,19/01/72,F,DELHI,10864.91,20/01/22,065105,216.89
T10297,C0000816,04/02/62,M,DELHI,3378.32,20/01/22,070116,1152.05
T10829,C0000858,25/04/69,F,JAIPUR,15288.67,20/01/22,071752,5830.12
T11948,C0000946,28/01/86,F,CHENNAI,25223.16,20/01/22,074526,344.99
T9910,C0000782,24/05/79,F,AHMEDABAD,49259.42,20/01/22,082054,4054.52
T2674,C0000217,19/10/72,M,BANGALORE,11296.19,20/01/22,083537,1355.45
T4716,C0000376,08/03/98,F,CHENNAI,7560.9,20/01/22,092412,380.44
T1767,C0000145,07/01/61,F,CHENNAI,44220.97,20/01/22,095556,31161.86
T4798,C0000381,12/04/88,F,LUCKNOW,48756.82,20/01/22,103256,909.3
T7722,C0000614,21/03/88,M,JAIPUR,19439.81,20/01/22,140933,1963.1
T7741,C0000616,02/04/99,F,MUMBAI,12623.08,20/01/22,180559,1007.09
T6924,C0000548,19/09/84,M,LUCKNOW,47075.13,20/01/22,200733,693.03
T10445,C0000828,09/12/79,F,BANGALORE,22141.42,20/01/22,202756,373.26
T7580,C0000602,03/12/83,M,HYDERABAD,45373.11,20/01/22,221439,1712.55
T187,C0000018,28/11/78,F,DELHI,63183.73,20/01/22,233403,138.86
T2380,C0000192,25/06/93,F,PUNE,55507.32,21/01/22,015557,124.85
T5355,C0000428,01/10/98,F,AHMEDABAD,9546.29,21/01/22,023656,2177.62
T8881,C0000706,01/09/67,M,PUNE,95458.07,21/01/22,045116,2021.38
T5411,C0000433,21/05/91,M,KOLKATA,93378.11,21/01/22,062518,45.33
T8075,C0000644,15/01/98,M,CHENNAI,66684.05,21/01/22,072612,2404.23
T1163,C0000098,29/03/85,M,KOLKATA,2999.69,21/01/22,105250,2533.84
T9671,C0000766,25/11/97,F,HYDERABAD,61556.99,21/01/22,125058,112.73
T1081,C0000093,19/07/99,F,JAIPUR,47048.23,21/01/22,163000,998.36
T6195,C0000495,03/01/77,F,DELHI,3806.87,21/01/22,220227,386.56
T3921,C0000315,04/12/69,M,JAIPUR,11957.84,21/01/22,230151,186.94
T10095,C0000798,05/10/91,M,PUNE,9084.56,22/01/22,011728,1048.69
T369,C0000034,08/04/76,M,HYDERABAD,19642.68,22/01/22,015021,1105.29
T3191,C0000258,21/11/78,F,JAIPUR,44152.4,22/01/22,040922,613.05
T3605,C0000289,22/01/96,F,AHMEDABAD,2450.07,22/01/22,042654,62.68
T10671,C0000844,25/10/99,M,MUMBAI,60380.17,22/01/22,044041,1032.71
T2544,C0000205,29/02/80,M,CHENNAI,160662.49,22/01/22,051846,1957.62
T11960,C0000947,14/06/81,M,CHENNAI,3753.67,22/01/22,081241,995.79
T440,C0000038,16/03/72,F,PUNE,6648.34,22/01/22,101051,1749.13
T11619,C0000917,04/06/78,M,BANGALORE,10176.65,22/01/22,105408,109.94
T9939,C0000784,17/07/98,F,MUMBAI,182775.16,22/01/22,114547,1140.56
T11505,C0000909,14/08/87,M,MUMBAI,43911.88,22/01/22,121907,2713.18
T4656,C0000372,02/01/82,F,HYDERABAD,18289.37,22/01/22,135119,566.58
T5094,C0000407,08/01/63,M,KOLKATA,33889.56,22/01/22,163257,3148.6
T7866,C0000626,27/02/75,M,PUNE,46965.89,22/01/22,165832,255.55
T8510,C0000679,14/12/69,F,KOLKATA,30759.84,22/01/22,174817,959.29
T12102,C0000958,31/01/82,F,AHMEDABAD,72894.12,22/01/22,180608,2050.82
T7097,C0000561,12/07/65,F,KOLKATA,100705.13,22/01/22,202751,44.54
T7858,C0000625,28/10/60,M,LUCKNOW,12366.81,22/01/22,212834,19322.63
T7038,C0000557,21/12/78,M,CHENNAI,40455.08,22/01/22,232947,9608.62
T8605,C0000685,15/08/62,F,BANGALORE,14271.35,23/01/22,010147,4177.85
T7488,C0000594,20/10/84,F,HYDERABAD,2772.89,23/01/22,050234,6046.44
T9073,C0000722,16/12/86,F,JAIPUR,12077.66,23/01/22,062435,452.04
T10804,C0000856,03/08/76,F,BANGALORE,16308.86,23/01/22,102121,559.53
T5069,C0000405,14/03/69,F,PUNE,42601.72,23/01/22,123622,517.86
T3478,C0000280,30/04/69,F,DELHI,24426.85,23/01/22,130431,23461.45
T5899,C0000473,16/03/84,F,PUNE,67831.14,23/01/22,131408,827.34
T9532,C0000754,28/08/67,M,HYDERABAD,38985.34,23/01/22,155321,1756.42
T7976,C0000635,29/11/98,F,BANGALORE,1791.92,23/01/22,180616,550.84
T10702,C0000847,16/06/68,F,CHENNAI,54924.33,23/01/22,181605,9680.7
T7086,C0000560,20/02/72,F,DELHI,22197.34,23/01/22,182636,478.73
T1245,C0000104,31/12/73,M,DELHI,26118.95,23/01/22,183210,141.13
T9210,C0000731,19/06/87,F,MUMBAI,23386.4,23/01/22,185522,468.17
T8637,C0000689,10/05/94,M,AHMEDABAD,24264.14,23/01/22,192837,1887.24
T7671,C0000609,17/03/68,M,PUNE,7572.49,23/01/22,214019,6023.54
T5983,C0000478,02/10/81,F,MUMBAI,3295.55,23/01/22,235334,619.46
T1597,C0000133,30/11/88,F,KOLKATA,12887.8,24/01/22,044615,17279.49
T4725,C0000377,25/09/71,M,AHMEDABAD,7174.22,24/01/22,045148,2327.45
T7167,C0000567,19/10/89,M,LUCKNOW,103025.97,24/01/22,064311,1099.59
T5490,C0000439,20/11/73,F,DELHI,48915.55,24/01/22,074606,6447.74
T3940,C0000317,29/08/60,M,DELHI,7393.64,24/01/22,091729,312.91
T2658,C0000216,16/11/85,M,LUCKNOW,16190.69,24/01/22,102711,456.26
T10413,C0000825,01/06/82,F,AHMEDABAD,1383.92,24/01/22,120629,1163.69
T9766,C0000772,19/05/78,F,MUMBAI,14599.46,24/01/22,125245,189.07
T8129,C0000648,23/12/70,M,BANGALORE,6031.44,24/01/22,135909,655.24
T6881,C0000546,19/07/88,M,AHMEDABAD,3662.34,24/01/22,141740,671.96
T9295,C0000736,09/12/79,F,MUMBAI,132524.77,24/01/22,152629,3771.15
T5662,C0000453,08/03/75,M,LUCKNOW,9200.48,24/01/22,155044,803.94
T8365,C0000668,18/06/63,F,DELHI,64323.5,24/01/22,155113,2284.19
T7335,C0000582,10/04/88,F,BANGALORE,16674.35,24/01/22,155910,726.35
T10241,C0000812,17/04/60,M,LUCKNOW,4136.46,24/01/22,171808,1960.04
T5581,C0000446,26/10/86,F,LUCKNOW,34424.94,24/01/22,173009,5471.31
T5057,C0000404,05/08/85,F,JAIPUR,46894.98,24/01/22,174817,1038.07
T5486,C0000439,20/11/73,F,DELHI,48915.55,24/01/22,210530,79.16
T3404,C0000273,06/01/90,M,HYDERABAD,30102.94,24/01/22,212717,1223.9
T11014,C0000872,04/11/86,M,PUNE,15781.92,24/01/22,232813,3434.96
T7031,C0000556,20/09/74,F,KOLKATA,5435.85,24/01/22,235039,230.71
T12272,C0000974,11/03/69,M,LUCKNOW,2936.55,25/01/22,002944,331.38
T12187,C0000967,10/09/72,M,AHMEDABAD,48636.88,25/01/22,012832,7784.04
T5855,C0000469,04/08/85,M,MUMBAI,75614.71,25/01/22,021912,7778.42
T11432,C0000903,13/09/82,M,PUNE,1938.9,25/01/22,061140,32.01
T3932,C0000316,11/08/60,M,MUMBAI,22588.83,25/01/22,074049,29564.65
T2930,C0000239,08/09/62,M,HYDERABAD,34748.93,25/01/22,075446,948.67
T4304,C0000344,19/05/95,F,KOLKATA,37168.73,25/01/22,102750,1041.25
T6612,C0000526,03/03/65,M,PUNE,18314.5,25/01/22,113151,438.44
T11714,C0000924,26/06/72,M,JAIPUR,8388.39,25/01/22,115954,3950.73
T1871,C0000153,29/10/97,M,KOLKATA,56250.5,25/01/22,144050,153.97
T4585,C0000367,18/11/68,F,PUNE,34013.16,25/01/22,150620,7184.63
T4132,C0000330,11/06/88,M,LUCKNOW,35622.92,25/01/22,171711,17571.67
T2732,C0000222,14/07/90,F,MUMBAI,14876.36,25/01/22,185140,10737.63
T10153,C0000803,19/10/81,M,CHENNAI,205482.45,25/01/22,195911,873.85
T4484,C0000358,05/01/90,M,CHENNAI,9834.22,25/01/22,202106,1228.49
T7853,C0000625,28/10/60,M,LUCKNOW,12366.81,25/01/22,211337,106.99
T4890,C0000390,02/07/78,M,MUMBAI,48211.78,25/01/22,211755,1234.53
T4674,C0000373,15/11/64,F,KOLKATA,18575.79,25/01/22,221324,48.83
T5929,C0000476,26/01/82,F,CHENNAI,15280.35,26/01/22,003627,2397.48
T2813,C0000229,19/06/95,M,CHENNAI,1829.27,26/01/22,052814,1387.78
T9294,C0000736,09/12/79,F,MUMBAI,132524.77,26/01/22,085509,968.07
T4011,C0000322,23/05/97,F,BANGALORE,120503.73,26/01/22,115429,3401.94
T12537,C0000997,24/01/69,F,LUCKNOW,41685.07,26/01/22,115538,6733.44
T3949,C0000317,29/08/60,M,DELHI,7393.64,26/01/22,124914,2299.25
T4638,C0000370,25/05/94,M,CHENNAI,9432.67,26/01/22,140453,2279.39
T1899,C0000155,17/05/83,F,LUCKNOW,3755.3,26/01/22,155732,695.35
T5130,C0000410,07/03/69,F,BANGALORE,18411.84,26/01/22,161340,4576.51
T3666,C0000294,04/04/92,M,AHMEDABAD,11951.53,26/01/22,162825,1450.44
T8816,C0000702,21/12/63,M,PUNE,5728.53,26/01/22,165051,6540.67
T1382,C0000116,31/01/65,F,KOLKATA,173079.03,26/01/22,165249,6718.02
T9686,C0000767,06/09/92,M,HYDERABAD,17575.78,26/01/22,174532,4330.68
T6072,C0000485,13/12/78,M,CHENNAI,21672.01,26/01/22,194141,932.43
T8886,C0000706,01/09/67,M,PUNE,95458.07,26/01/22,225120,686.99
T2727,C0000222,14/07/90,F,MUMBAI,14876.36,26/01/22,231444,828.53
T11946,C0000946,28/01/86,F,CHENNAI,25223.16,27/01/22,001552,574.7
T5612,C0000448,24/02/95,F,LUCKNOW,199189.9,27/01/22,010424,2689.6
T5448,C0000436,26/11/61,F,PUNE,88650.41,27/01/22,013803,115.5
T825,C0000070,20/01/71,M,DELHI,39494.95,27/01/22,022235,8718.81
T3821,C0000304,03/12/82,M,CHENNAI,15173.78,27/01/22,033813,1739.78
T377,C0000034,08/04/76,M,HYDERABAD,19642.68,27/01/22,040022,3188.87
T9697,C0000768,19/09/99,F,DELHI,6206.6,27/01/22,054705,733.74
T3742,C0000299,02/09/78,M,JAIPUR,9804.72,27/01/22,063438,1490.9
T4231,C0000338,09/07/78,F,BANGALORE,42421.21,27/01/22,075623,9683.48
T2473,C0000199,04/04/94,M,JAIPUR,51767.88,27/01/22,094343,2625.53
T3877,C0000310,26/10/82,M,MUMBAI,12272.21,27/01/22,111318,37183.25
T574,C0000048,28/02/61,M,AHMEDABAD,6344.51,27/01/22,113536,2224.31
T3464,C0000278,17/11/85,F,KOLKATA,5721.31,27/01/22,130040,2396.87
T7830,C0000623,03/09/68,M,AHMEDABAD,200707.84,27/01/22,144734,290.45
T12456,C0000990,16/09/73,F,BANGALORE,533158.97,27/01/22,145127,8239.14
T4359,C0000348,28/04/70,M,CHENNAI,42884.67,27/01/22,145547,9048.93
T4823,C0000384,03/12/79,F,DELHI,55585.2,27/01/22,202741,6246.4
T7428,C0000589,16/08/65,M,JAIPUR,16109.49,27/01/22,213353,365.26
T10462,C0000829,03/03/91,F,AHMEDABAD,22278.33,28/01/22,002112,3305.96
T7936,C0000632,06/11/75,M,HYDERABAD,75392.27,28/01/22,022312,2419.27
T2312,C0000188,04/12/93,F,HYDERABAD,13451.92,28/01/22,052438,1826.35
T2524,C0000204,04/02/96,F,DELHI,156778.18,28/01/22,063041,8202.66
T10078,C0000797,10/04/73,F,JAIPUR,9950.13,28/01/22,071354,9215.08
T9070,C0000722,16/12/86,F,JAIPUR,12077.66,28/01/22,082420,1813.43
T8999,C0000716,30/09/87,M,BANGALORE,7516.81,28/01/22,110836,2169.08
T11314,C0000894,02/06/84,F,BANGALORE,8883.34,28/01/22,122939,2647.95
T7656,C0000608,30/07/99,M,JAIPUR,14627.51,28/01/22,123041,963.42
T7696,C0000611,07/07/94,M,CHENNAI,53231.05,28/01/22,123811,129.51
T506,C0000043,22/07/81,F,JAIPUR,37414.15,28/01/22,130325,1913.56
T7400,C0000587,05/06/96,F,BANGALORE,8699.96,28/01/22,141303,1526.83
T11479,C0000908,11/01/73,M,CHENNAI,20410.66,28/01/22,145954,669.76
T5527,C0000442,09/03/84,F,CHENNAI,51592.11,28/01/22,180848,1820.62
T8587,C0000685,15/08/62,F,BANGALORE,14271.35,28/01/22,181035,7462.55
T8250,C0000659,14/08/80,M,LUCKNOW,7510.87,28/01/22,191013,2558.47
T6531,C0000519,27/10/62,M,HYDERABAD,109683.69,28/01/22,194111,194.49
T11708,C0000923,04/07/99,F,PUNE,21066.37,28/01/22,195650,19809.26
T12057,C0000955,12/06/96,F,CHENNAI,9075.51,28/01/22,200801,245.52
T847,C0000072,28/01/95,M,HYDERABAD,20024.35,28/01/22,232945,561.35
T11300,C0000894,02/06/84,F,BANGALORE,8883.34,29/01/22,010604,3640.33
T4593,C0000367,18/11/68,F,PUNE,34013.16,29/01/22,011924,2332.36
T12506,C0000993,27/02/76,M,JAIPUR,11372.78,29/01/22,022413,1315.24
T10272,C0000814,24/10/00,F,DELHI,53583.03,29/01/22,032146,1043.56
T6670,C0000529,24/08/64,M,LUCKNOW,43776.74,29/01/22,045747,15728.6
T4237,C0000339,24/09/79,F,BANGALORE,49459.99,29/01/22,063719,786.58
T8710,C0000694,17/06/77,F,JAIPUR,41643.81,29/01/22,103413,803.54
T9767,C0000772,19/05/78,F,MUMBAI,14599.46,29/01/22,123616,71.62
T7997,C0000637,23/08/77,F,CHENNAI,27206.45,29/01/22,140013,6122.53
T12559,C0001000,02/10/63,F,HYDERABAD,47154.86,29/01/22,142050,2872.87
T1538,C0000128,10/10/64,M,JAIPUR,8050.24,29/01/22,150716,1059.65
T2731,C0000222,14/07/90,F,MUMBAI,14876.36,29/01/22,152751,2208.36
T11722,C0000925,06/02/90,F,BANGALORE,18015.02,29/01/22,152812,6609.3
T4946,C0000395,19/03/77,M,PUNE,3839.53,29/01/22,162804,225.71
T9831,C0000777,06/04/93,F,JAIPUR,9360.53,29/01/22,190822,930.95
T9041,C0000719,10/05/90,M,AHMEDABAD,69727.4,29/01/22,204234,479.78
T9785,C0000774,12/01/79,F,JAIPUR,16883.23,29/01/22,211102,940.14
T6301,C0000502,31/07/82,M,JAIPUR,43801.65,29/01/22,213806,32.28
T5837,C0000467,23/03/65,M,AHMEDABAD,6694.78,29/01/22,214806,5952.28
T4536,C0000362,19/08/66,M,HYDERABAD,21810.68,29/01/22,223831,204.37
T2970,C0000241,01/08/65,F,LUCKNOW,27509.59,29/01/22,224241,6472.0
T1608,C0000133,30/11/88,F,KOLKATA,12887.8,30/01/22,014222,937.6
T594,C0000049,30/03/92,F,JAIPUR,13210.73,30/01/22,020241,742.94
T8924,C0000709,29/07/72,M,LUCKNOW,11160.03,30/01/22,022608,701.18
T2236,C0000181,19/08/73,F,JAIPUR,49949.99,30/01/22,034817,2507.93
T8490,C0000677,20/02/64,M,JAIPUR,16398.48,30/01/22,045934,167.16
T3536,C0000283,23/11/78,M,DELHI,25834.41,30/01/22,070352,603.94
T6428,C0000513,03/12/65,M,MUMBAI,53048.61,30/01/22,081553,576.24
T5813,C0000465,08/02/68,F,AHMEDABAD,29980.19,30/01/22,101111,832.73
T2673,C0000217,19/10/72,M,BANGALORE,11296.19,30/01/22,134014,1947.85
T12032,C0000952,15/07/72,M,MUMBAI,50635.11,30/01/22,141508,3590.07
T2115,C0000171,02/06/66,F,JAIPUR,13304.0,30/01/22,153207,2193.14
T9927,C0000783,17/01/71,M,AHMEDABAD,37094.2,30/01/22,154505,477.28
T8957,C0000712,17/07/74,M,DELHI,40414.45,30/01/22,161633,273.86
T4026,C0000323,31/03/99,M,MUMBAI,4527.04,30/01/22,195745,267.58
T6999,C0000554,17/12/82,M,HYDERABAD,21164.35,30/01/22,220207,111.23
T10618,C0000840,04/04/90,M,LUCKNOW,50289.78,30/01/22,231509,3803.39
T11399,C0000900,25/12/63,M,BANGALORE,42451.44,30/01/22,232555,341.08
T880,C0000074,14/10/95,F,BANGALORE,31321.35,30/01/22,233956,9562.91
T7989,C0000636,06/08/89,M,LUCKNOW,8283.14,31/01/22,004553,5079.38
T10740,C0000851,01/07/98,M,JAIPUR,8580.31,31/01/22,031546,2557.4
T10981,C0000869,07/02/91,F,MUMBAI,23657.15,31/01/22,042100,796.2
T3325,C0000268,18/02/97,M,MUMBAI,10985.21,31/01/22,042309,34733.44
T4174,C0000333,06/03/85,F,DELHI,33289.55,31/01/22,043937,3089.33
T11503,C0000909,14/08/87,M,MUMBAI,43911.88,31/01/22,054928,372.33
T7689,C0000611,07/07/94,M,CHENNAI,53231.05,31/01/22,064544,5161.52
T1067,C0000092,25/01/68,M,HYDERABAD,209490.95,31/01/22,080351,4782.16
T11553,C0000912,29/05/90,M,CHENNAI,30331.07,31/01/22,082941,1615.35
T11872,C0000939,31/01/92,M,BANGALORE,24236.32,31/01/22,094908,9360.74
T3491,C0000280,30/04/69,F,DELHI,24426.85,31/01/22,100814,4928.24
T996,C0000084,11/02/69,M,JAIPUR,6034.92,31/01/22,105127,3925.83
T6170,C0000493,14/11/91,F,BANGALORE,6190.11,31/01/22,125852,4009.3
T11414,C0000901,23/09/70,F,DELHI,33022.4,31/01/22,131702,613.34
T9784,C0000773,07/02/60,F,LUCKNOW,5465.34,31/01/22,153555,1654.18
T3488,C0000280,30/04/69,F,DELHI,24426.85,31/01/22,170133,7748.56
T2776,C0000226,17/07/96,F,PUNE,30766.34,31/01/22,170709,301.7
T10016,C0000791,17/04/92,M,LUCKNOW,74817.56,31/01/22,180518,462.77
T5513,C0000441,06/10/63,F,HYDERABAD,4159.86,31/01/22,180621,3693.73
T813,C0000069,18/06/82,F,MUMBAI,27550.83,31/01/22,201750,494.57
T5708,C0000456,28/07/90,M,PUNE,25423.43,31/01/22,215755,110.08
T5432,C0000435,10/07/84,M,HYDERABAD,75209.3,01/02/22,022010,409.24
T417,C0000037,04/07/89,F,MUMBAI,13175.75,01/02/22,024733,2335.71
T3819,C0000304,03/12/82,M,CHENNAI,15173.78,01/02/22,052302,4613.25
T6131,C0000490,18/04/93,M,AHMEDABAD,17583.87,01/02/22,065553,30.95
T10801,C0000856,03/08/76,F,BANGALORE,16308.86,01/02/22,065624,9884.8
T12242,C0000971,13/05/66,F,BANGALORE,487277.42,01/02/22,065758,1333.01
T6975,C0000552,24/08/88,M,HYDERABAD,2040.61,01/02/22,071207,5033.68
T1889,C0000155,17/05/83,F,LUCKNOW,3755.3,01/02/22,102440,1378.2
T10767,C0000853,21/02/66,M,CHENNAI,35510.68,01/02/22,122156,4280.3
T8082,C0000644,15/01/98,M,CHENNAI,66684.05,01/02/22,194955,622.58
T10270,C0000814,24/10/00,F,DELHI,53583.03,01/02/22,213418,575.37
T8115,C0000648,23/12/70,M,BANGALORE,6031.44,01/02/22,234123,184.69
T4,C0000001,06/09/88,M,MUMBAI,36196.37,02/02/22,000513,771.83
T794,C0000067,10/07/83,M,CHENNAI,72331.61,02/02/22,022524,1486.8
T2837,C0000231,07/06/73,F,HYDERABAD,10835.24,02/02/22,040921,1127.32
T8239,C0000659,14/08/80,M,LUCKNOW,7510.87,02/02/22,045054,1731.49
T6901,C0000547,23/07/80,F,CHENNAI,41393.35,02/02/22,052508,530.65
T3186,C0000257,16/11/75,M,MUMBAI,87950.73,02/02/22,054212,1354.89
T11398,C0000900,25/12/63,M,BANGALORE,42451.44,02/02/22,054829,422.26
T62,C0000005,21/10/70,M,DELHI,40606.21,02/02/22,100432,984.35
T8949,C0000712,17/07/74,M,DELHI,40414.45,02/02/22,130830,1014.42
T7607,C0000604,31/12/69,M,CHENNAI,475.01,02/02/22,135444,2791.73
T2320,C0000188,04/12/93,F,HYDERABAD,13451.92,02/02/22,135658,7094.1
T5869,C0000470,28/05/88,M,BANGALORE,82305.82,02/02/22,140846,1350.92
T9149,C0000727,13/05/62,M,MUMBAI,32199.29,02/02/22,174739,1062.75
T6357,C0000508,14/09/66,M,CHENNAI,152262.27,02/02/22,180241,1077.85
T7137,C0000565,12/09/66,F,AHMEDABAD,51571.24,02/02/22,192149,206.45
T3332,C0000269,22/07/93,F,AHMEDABAD,8321.69,02/02/22,194811,318.65
T3401,C0000273,06/01/90,M,HYDERABAD,30102.94,02/02/22,194924,3752.72
T728,C0000061,16/12/66,F,CHENNAI,34862.95,02/02/22,212639,987.08
T12013,C0000951,14/05/86,M,BANGALORE,8621.78,02/02/22,230229,12063.88
T8390,C0000669,01/08/93,M,PUNE,16292.72,03/02/22,032406,118.71
T9997,C0000789,30/12/76,F,AHMEDABAD,4572.29,03/02/22,042233,4336.62
T2323,C0000188,04/12/93,F,HYDERABAD,13451.92,03/02/22,053542,2259.27
T802,C0000068,11/04/64,M,CHENNAI,14947.49,03/02/22,055954,22366.21
T9873,C0000780,15/05/61,M,LUCKNOW,27619.91,03/02/22,072650,613.16
T9340,C0000740,23/12/66,M,KOLKATA,11420.49,03/02/22,093119,230.51
T7462,C0000592,19/01/72,F,DELHI,10864.91,03/02/22,093712,526.51
T9707,C0000768,19/09/99,F,DELHI,6206.6,03/02/22,112632,1890.31
T12061,C0000955,12/06/96,F,CHENNAI,9075.51,03/02/22,115508,153.49
T914,C0000077,12/12/93,M,AHMEDABAD,52963.71,03/02/22,141622,1499.03
T10418,C0000826,04/01/63,F,DELHI,17750.5,03/02/22,142738,1542.24
T11359,C0000898,26/10/65,F,MUMBAI,34643.81,03/02/22,153300,3729.84
T6693,C0000530,21/02/81,M,JAIPUR,25766.31,03/02/22,175057,807.39
T7793,C0000620,22/11/77,M,LUCKNOW,2069.67,03/02/22,183934,224.36
T11103,C0000878,15/03/00,M,PUNE,206276.15,03/02/22,201458,149.3
T5281,C0000423,07/10/60,F,HYDERABAD,14766.26,03/02/22,202015,443.28
T3443,C0000276,31/07/80,F,HYDERABAD,33660.05,03/02/22,211854,835.33
T364,C0000033,01/09/61,F,AHMEDABAD,12370.83,03/02/22,222313,83.96
T11165,C0000883,19/09/65,F,PUNE,2130.11,04/02/22,003320,1796.04
T7645,C0000608,30/07/99,M,JAIPUR,14627.51,04/02/22,010928,65.34
T3712,C0000297,29/02/80,F,BANGALORE,22426.91,04/02/22,045700,527.2
T9505,C0000751,11/04/74,M,HYDERABAD,18308.55,04/02/22,080050,144.38
T3772,C0000301,22/05/00,F,LUCKNOW,11697.37,04/02/22,081737,109.25
T1110,C0000095,12/02/82,F,HYDERABAD,24964.86,04/02/22,090120,1180.02
T2738,C0000223,16/10/87,F,DELHI,68570.67,04/02/22,122056,318.37
T10137,C0000801,20/05/80,M,LUCKNOW,7430.06,04/02/22,130023,603.36
T3848,C0000307,28/08/63,F,PUNE,13163.69,04/02/22,130144,4842.8
T9303,C0000736,09/12/79,F,MUMBAI,132524.77,04/02/22,132325,2773.41
T11433,C0000903,13/09/82,M,PUNE,1938.9,04/02/22,144056,152.71
T3505,C0000281,26/10/90,F,PUNE,6448.2,04/02/22,161637,480.19
T11012,C0000872,04/11/86,M,PUNE,15781.92,04/02/22,190019,1237.12
T7804,C0000621,03/07/79,F,PUNE,28588.7,04/02/22,205423,2752.29
T9974,C0000788,23/08/89,F,HYDERABAD,33126.74,05/02/22,003009,2101.02
T3102,C0000252,05/08/86,M,PUNE,36416.76,05/02/22,020732,1231.19
T12516,C0000994,27/09/68,M,PUNE,37721.43,05/02/22,031139,13382.42
T4875,C0000389,25/12/78,F,DELHI,10106.97,05/02/22,031909,2051.24
T554,C0000047,06/10/95,F,DELHI,50530.67,05/02/22,040415,3413.46
T7101,C0000561,12/07/65,F,KOLKATA,100705.13,05/02/22,061913,1357.05
T4112,C0000328,11/12/00,F,PUNE,77296.47,05/02/22,082611,2322.07
T11662,C0000920,27/08/90,F,PUNE,6333.49,05/02/22,090454,609.75
T1710,C0000141,01/09/84,F,JAIPUR,3354.81,05/02/22,093801,415.99
T4942,C0000395,19/03/77,M,PUNE,3839.53,05/02/22,101935,508.36
T10521,C0000833,14/04/00,M,CHENNAI,13154.65,05/02/22,160313,8558.43
T1141,C0000097,26/09/62,F,JAIPUR,290601.83,05/02/22,163657,478.0
T7494,C0000595,02/11/94,F,CHENNAI,3026.95,05/02/22,181411,2122.88
T7147,C0000566,11/09/80,M,LUCKNOW,30721.54,05/02/22,202810,756.72
T2890,C0000236,07/10/79,F,BANGALORE,19160.44,05/02/22,213413,3325.85
T4409,C0000351,22/12/62,M,AHMEDABAD,36163.48,05/02/22,235751,3238.47
T10406,C0000825,01/06/82,F,AHMEDABAD,1383.92,06/02/22,003311,1727.55
T12350,C0000981,21/02/72,F,BANGALORE,34031.72,06/02/22,032521,316.52
T2069,C0000168,25/01/64,F,JAIPUR,3406.57,06/02/22,060146,1120.36
T1522,C0000127,27/04/87,M,PUNE,22566.45,06/02/22,111541,6509.9
T3169,C0000256,12/10/92,M,AHMEDABAD,43567.62,06/02/22,145739,76.4
T4624,C0000369,01/02/84,F,BANGALORE,113074.01,06/02/22,153006,923.15
T9936,C0000784,17/07/98,F,MUMBAI,182775.16,06/02/22,154933,1483.4
T11530,C0000910,03/12/87,F,HYDERABAD,6494.45,06/02/22,163656,3009.28
T1206,C0000101,26/05/72,F,KOLKATA,28778.74,06/02/22,184536,1143.98
T4135,C0000330,11/06/88,M,LUCKNOW,35622.92,06/02/22,190722,459.42
T4682,C0000373,15/11/64,F,KOLKATA,18575.79,06/02/22,210650,176.82
